Processing file: /Users/adityamagarde/Documents/UCR/CS240_NR/AnamolyDetection/scripts/data_proc/final_csvs/type1_labelwise_nans_avg_labelled_merged.csv
Row numbers with NaN values: []
Initial check for NaN values: False
Initial check for Infinite values: False
After scaling, NaN values in X: False
After scaling, Infinite values in X: False
Epoch 1: {'accuracy': 0.7425945401191711, 'loss': 0.5135430693626404, 'val_accuracy': 0.7572347521781921, 'val_loss': 0.4690224528312683}
Epoch 2: {'accuracy': 0.7782172560691833, 'loss': 0.4549073278903961, 'val_accuracy': 0.7713826298713684, 'val_loss': 0.4372579753398895}
Epoch 3: {'accuracy': 0.7896186709403992, 'loss': 0.435807466506958, 'val_accuracy': 0.7614147663116455, 'val_loss': 0.44012942910194397}
Epoch 4: {'accuracy': 0.7953466773033142, 'loss': 0.4242405593395233, 'val_accuracy': 0.781993567943573, 'val_loss': 0.43449392914772034}
Epoch 5: {'accuracy': 0.8009383082389832, 'loss': 0.41484662890434265, 'val_accuracy': 0.7829582095146179, 'val_loss': 0.4185289740562439}
Epoch 6: {'accuracy': 0.8048933744430542, 'loss': 0.40802597999572754, 'val_accuracy': 0.7871382832527161, 'val_loss': 0.41757598519325256}
Epoch 7: {'accuracy': 0.8088756799697876, 'loss': 0.40231701731681824, 'val_accuracy': 0.779099702835083, 'val_loss': 0.4119401276111603}
Epoch 8: {'accuracy': 0.8114396333694458, 'loss': 0.3978008031845093, 'val_accuracy': 0.7890675067901611, 'val_loss': 0.40445229411125183}
Epoch 9: {'accuracy': 0.814521849155426, 'loss': 0.39345067739486694, 'val_accuracy': 0.7845659255981445, 'val_loss': 0.41182464361190796}
Epoch 10: {'accuracy': 0.8165675401687622, 'loss': 0.38941505551338196, 'val_accuracy': 0.7893890738487244, 'val_loss': 0.39764541387557983}
Epoch 11: {'accuracy': 0.8201407194137573, 'loss': 0.3850725293159485, 'val_accuracy': 0.8077170252799988, 'val_loss': 0.38525938987731934}
Epoch 12: {'accuracy': 0.820740818977356, 'loss': 0.382062703371048, 'val_accuracy': 0.7864951491355896, 'val_loss': 0.40200334787368774}
Epoch 13: {'accuracy': 0.8208499550819397, 'loss': 0.37941795587539673, 'val_accuracy': 0.7842443585395813, 'val_loss': 0.41058123111724854}
Epoch 14: {'accuracy': 0.8235229849815369, 'loss': 0.375977098941803, 'val_accuracy': 0.7858520746231079, 'val_loss': 0.4188976585865021}
Epoch 15: {'accuracy': 0.8246140480041504, 'loss': 0.3735042214393616, 'val_accuracy': 0.8035369515419006, 'val_loss': 0.3849848508834839}
Epoch 16: {'accuracy': 0.8273416757583618, 'loss': 0.370473712682724, 'val_accuracy': 0.7980707287788391, 'val_loss': 0.3931155800819397}
Epoch 17: {'accuracy': 0.8282145261764526, 'loss': 0.36833634972572327, 'val_accuracy': 0.796141505241394, 'val_loss': 0.39458754658699036}
Epoch 18: {'accuracy': 0.8300693035125732, 'loss': 0.3659043312072754, 'val_accuracy': 0.7926045060157776, 'val_loss': 0.40366634726524353}
Epoch 19: {'accuracy': 0.8308057188987732, 'loss': 0.36440518498420715, 'val_accuracy': 0.793890655040741, 'val_loss': 0.3892963230609894}
Epoch 20: {'accuracy': 0.8306966423988342, 'loss': 0.3621690571308136, 'val_accuracy': 0.8048231601715088, 'val_loss': 0.391720175743103}
Epoch 21: {'accuracy': 0.8321695327758789, 'loss': 0.3611186742782593, 'val_accuracy': 0.8054662346839905, 'val_loss': 0.3825094997882843}
Epoch 22: {'accuracy': 0.8330150842666626, 'loss': 0.35887640714645386, 'val_accuracy': 0.8041800856590271, 'val_loss': 0.39598098397254944}
Epoch 23: {'accuracy': 0.8353335857391357, 'loss': 0.35694316029548645, 'val_accuracy': 0.8077170252799988, 'val_loss': 0.377768337726593}
Epoch 24: {'accuracy': 0.8346244096755981, 'loss': 0.35476285219192505, 'val_accuracy': 0.8035369515419006, 'val_loss': 0.3970029354095459}
Epoch 25: {'accuracy': 0.8363973498344421, 'loss': 0.3537568151950836, 'val_accuracy': 0.8093247413635254, 'val_loss': 0.39143216609954834}
Epoch 26: {'accuracy': 0.836642861366272, 'loss': 0.3521342873573303, 'val_accuracy': 0.8090032339096069, 'val_loss': 0.3770630955696106}
Epoch 27: {'accuracy': 0.8374884128570557, 'loss': 0.35063260793685913, 'val_accuracy': 0.8102893829345703, 'val_loss': 0.38697704672813416}
Epoch 28: {'accuracy': 0.8393977284431458, 'loss': 0.3490127921104431, 'val_accuracy': 0.8025723695755005, 'val_loss': 0.3865402638912201}
Epoch 29: {'accuracy': 0.8397250771522522, 'loss': 0.34756234288215637, 'val_accuracy': 0.8051446676254272, 'val_loss': 0.39877331256866455}
Epoch 30: {'accuracy': 0.8394522666931152, 'loss': 0.34625932574272156, 'val_accuracy': 0.8061093091964722, 'val_loss': 0.391536682844162}
Epoch 31: {'accuracy': 0.8408979177474976, 'loss': 0.34474170207977295, 'val_accuracy': 0.8057878017425537, 'val_loss': 0.37964028120040894}
Epoch 32: {'accuracy': 0.8422890305519104, 'loss': 0.3436332046985626, 'val_accuracy': 0.8167202472686768, 'val_loss': 0.3662242591381073}
Epoch 33: {'accuracy': 0.8419344425201416, 'loss': 0.3426029086112976, 'val_accuracy': 0.8163987398147583, 'val_loss': 0.3741242587566376}
Epoch 34: {'accuracy': 0.8431618809700012, 'loss': 0.3410995900630951, 'val_accuracy': 0.8048231601715088, 'val_loss': 0.37893998622894287}
Epoch 35: {'accuracy': 0.843625545501709, 'loss': 0.3395228087902069, 'val_accuracy': 0.8144694566726685, 'val_loss': 0.37402626872062683}
Epoch 36: {'accuracy': 0.8428618311882019, 'loss': 0.33969026803970337, 'val_accuracy': 0.8218649625778198, 'val_loss': 0.36508533358573914}
Epoch 37: {'accuracy': 0.8447438478469849, 'loss': 0.33705732226371765, 'val_accuracy': 0.8064308762550354, 'val_loss': 0.3970201313495636}
Epoch 38: {'accuracy': 0.8452075719833374, 'loss': 0.33740565180778503, 'val_accuracy': 0.8016077280044556, 'val_loss': 0.3925265371799469}
Epoch 39: {'accuracy': 0.8457258343696594, 'loss': 0.3357691466808319, 'val_accuracy': 0.8073955178260803, 'val_loss': 0.3895772397518158}
Epoch 40: {'accuracy': 0.8461894989013672, 'loss': 0.3354142904281616, 'val_accuracy': 0.8151125311851501, 'val_loss': 0.3602820932865143}
Epoch 41: {'accuracy': 0.8464622497558594, 'loss': 0.3338163197040558, 'val_accuracy': 0.8247588276863098, 'val_loss': 0.3557102680206299}
Epoch 42: {'accuracy': 0.8471441864967346, 'loss': 0.33328959345817566, 'val_accuracy': 0.8183279633522034, 'val_loss': 0.37312623858451843}
Epoch 43: {'accuracy': 0.8479079008102417, 'loss': 0.33259448409080505, 'val_accuracy': 0.8209003210067749, 'val_loss': 0.36790603399276733}
Epoch 44: {'accuracy': 0.8494626879692078, 'loss': 0.3318054974079132, 'val_accuracy': 0.8016077280044556, 'val_loss': 0.3993402123451233}
Epoch 45: {'accuracy': 0.8474987745285034, 'loss': 0.3307773768901825, 'val_accuracy': 0.8196141719818115, 'val_loss': 0.36999374628067017}
Epoch 46: {'accuracy': 0.8500627279281616, 'loss': 0.32961246371269226, 'val_accuracy': 0.8038585186004639, 'val_loss': 0.39361119270324707}
Epoch 47: {'accuracy': 0.8486989140510559, 'loss': 0.3291456699371338, 'val_accuracy': 0.8196141719818115, 'val_loss': 0.3707907795906067}
Epoch 48: {'accuracy': 0.8506628274917603, 'loss': 0.32881101965904236, 'val_accuracy': 0.8205787539482117, 'val_loss': 0.3629845678806305}
Epoch 49: {'accuracy': 0.8507173657417297, 'loss': 0.32768112421035767, 'val_accuracy': 0.825080394744873, 'val_loss': 0.3615567982196808}
Epoch 50: {'accuracy': 0.8499536514282227, 'loss': 0.3277283012866974, 'val_accuracy': 0.8257234692573547, 'val_loss': 0.3631351590156555}
Epoch 51: {'accuracy': 0.8520811796188354, 'loss': 0.3262685239315033, 'val_accuracy': 0.8192926049232483, 'val_loss': 0.37343648076057434}
Epoch 52: {'accuracy': 0.8535268306732178, 'loss': 0.3247033655643463, 'val_accuracy': 0.8163987398147583, 'val_loss': 0.39030471444129944}
Epoch 53: {'accuracy': 0.8535540699958801, 'loss': 0.32486996054649353, 'val_accuracy': 0.8180064558982849, 'val_loss': 0.3929287791252136}
Epoch 54: {'accuracy': 0.8535540699958801, 'loss': 0.3232860863208771, 'val_accuracy': 0.8247588276863098, 'val_loss': 0.3793294131755829}
Epoch 55: {'accuracy': 0.8559816479682922, 'loss': 0.323468953371048, 'val_accuracy': 0.8244373202323914, 'val_loss': 0.3782317638397217}
Epoch 56: {'accuracy': 0.8552452325820923, 'loss': 0.32193562388420105, 'val_accuracy': 0.8186495304107666, 'val_loss': 0.38483238220214844}
Epoch 57: {'accuracy': 0.8552997708320618, 'loss': 0.321552574634552, 'val_accuracy': 0.825080394744873, 'val_loss': 0.3770211338996887}
Epoch 58: {'accuracy': 0.8556270599365234, 'loss': 0.32172971963882446, 'val_accuracy': 0.8305466175079346, 'val_loss': 0.3606991171836853}
Epoch 59: {'accuracy': 0.8563089966773987, 'loss': 0.3211165964603424, 'val_accuracy': 0.8282958269119263, 'val_loss': 0.3534618318080902}
Epoch 60: {'accuracy': 0.8555998206138611, 'loss': 0.3203834295272827, 'val_accuracy': 0.8344051241874695, 'val_loss': 0.36049920320510864}
Epoch 61: {'accuracy': 0.8571272492408752, 'loss': 0.3194865882396698, 'val_accuracy': 0.8282958269119263, 'val_loss': 0.35903966426849365}
Epoch 62: {'accuracy': 0.858491063117981, 'loss': 0.319582462310791, 'val_accuracy': 0.8327974081039429, 'val_loss': 0.3583696782588959}
Epoch 63: {'accuracy': 0.859009325504303, 'loss': 0.3176115155220032, 'val_accuracy': 0.8254019021987915, 'val_loss': 0.3707144856452942}
Epoch 64: {'accuracy': 0.8591729998588562, 'loss': 0.31745338439941406, 'val_accuracy': 0.8305466175079346, 'val_loss': 0.3715384006500244}
Epoch 65: {'accuracy': 0.8584365248680115, 'loss': 0.31694453954696655, 'val_accuracy': 0.8225080370903015, 'val_loss': 0.3819936513900757}
Epoch 66: {'accuracy': 0.8603458404541016, 'loss': 0.31742870807647705, 'val_accuracy': 0.8196141719818115, 'val_loss': 0.38174235820770264}
Epoch 67: {'accuracy': 0.860154926776886, 'loss': 0.3152583837509155, 'val_accuracy': 0.8244373202323914, 'val_loss': 0.3754645884037018}
Epoch 68: {'accuracy': 0.8604549765586853, 'loss': 0.3151813745498657, 'val_accuracy': 0.8228296041488647, 'val_loss': 0.3741910457611084}
Epoch 69: {'accuracy': 0.8614642024040222, 'loss': 0.3149542510509491, 'val_accuracy': 0.8237941861152649, 'val_loss': 0.3758679926395416}
Epoch 70: {'accuracy': 0.8602640628814697, 'loss': 0.31505143642425537, 'val_accuracy': 0.8273311853408813, 'val_loss': 0.35903844237327576}
Epoch 71: {'accuracy': 0.8597185015678406, 'loss': 0.3136444389820099, 'val_accuracy': 0.8344051241874695, 'val_loss': 0.3646566569805145}
Epoch 72: {'accuracy': 0.8609186410903931, 'loss': 0.31358256936073303, 'val_accuracy': 0.8372990489006042, 'val_loss': 0.34916049242019653}
Epoch 73: {'accuracy': 0.86192786693573, 'loss': 0.31366464495658875, 'val_accuracy': 0.8311896920204163, 'val_loss': 0.36568671464920044}
Epoch 74: {'accuracy': 0.8607004284858704, 'loss': 0.3122005760669708, 'val_accuracy': 0.81704181432724, 'val_loss': 0.3890554904937744}
Epoch 75: {'accuracy': 0.86192786693573, 'loss': 0.3125246465206146, 'val_accuracy': 0.825080394744873, 'val_loss': 0.38265612721443176}
Epoch 76: {'accuracy': 0.8620370030403137, 'loss': 0.31115344166755676, 'val_accuracy': 0.8321543335914612, 'val_loss': 0.36168190836906433}
Epoch 77: {'accuracy': 0.8625006675720215, 'loss': 0.311506986618042, 'val_accuracy': 0.8282958269119263, 'val_loss': 0.3801891803741455}
Epoch 78: {'accuracy': 0.8639463186264038, 'loss': 0.3102419972419739, 'val_accuracy': 0.8299035429954529, 'val_loss': 0.38085058331489563}
Epoch 79: {'accuracy': 0.863482654094696, 'loss': 0.3109521269798279, 'val_accuracy': 0.827974259853363, 'val_loss': 0.37655147910118103}
Epoch 80: {'accuracy': 0.8640554547309875, 'loss': 0.3099181652069092, 'val_accuracy': 0.8266881108283997, 'val_loss': 0.3787553608417511}
Epoch 81: {'accuracy': 0.8643009066581726, 'loss': 0.3093496561050415, 'val_accuracy': 0.8318328261375427, 'val_loss': 0.3638833463191986}
Epoch 82: {'accuracy': 0.8621188402175903, 'loss': 0.3100018799304962, 'val_accuracy': 0.8228296041488647, 'val_loss': 0.37443047761917114}
Epoch 83: {'accuracy': 0.8641918301582336, 'loss': 0.3087958097457886, 'val_accuracy': 0.8305466175079346, 'val_loss': 0.37332436442375183}
Epoch 84: {'accuracy': 0.8647100329399109, 'loss': 0.307075560092926, 'val_accuracy': 0.8408359885215759, 'val_loss': 0.3509184420108795}
Epoch 85: {'accuracy': 0.8652009963989258, 'loss': 0.3084658980369568, 'val_accuracy': 0.8392282724380493, 'val_loss': 0.3533485233783722}
Epoch 86: {'accuracy': 0.864737331867218, 'loss': 0.3072488307952881, 'val_accuracy': 0.8324759006500244, 'val_loss': 0.3660900592803955}
Epoch 87: {'accuracy': 0.864737331867218, 'loss': 0.3084639310836792, 'val_accuracy': 0.8347266912460327, 'val_loss': 0.36907243728637695}
Epoch 88: {'accuracy': 0.8663193583488464, 'loss': 0.306634783744812, 'val_accuracy': 0.8318328261375427, 'val_loss': 0.36513376235961914}
Epoch 89: {'accuracy': 0.8668376207351685, 'loss': 0.30661049485206604, 'val_accuracy': 0.8356913328170776, 'val_loss': 0.36626604199409485}
Epoch 90: {'accuracy': 0.86741042137146, 'loss': 0.3047598898410797, 'val_accuracy': 0.8295819759368896, 'val_loss': 0.3617591857910156}
Epoch 91: {'accuracy': 0.8660466074943542, 'loss': 0.3058900237083435, 'val_accuracy': 0.826045036315918, 'val_loss': 0.3873555064201355}
Epoch 92: {'accuracy': 0.8654465079307556, 'loss': 0.30534225702285767, 'val_accuracy': 0.8212218880653381, 'val_loss': 0.3867588937282562}
Epoch 93: {'accuracy': 0.869183361530304, 'loss': 0.30482304096221924, 'val_accuracy': 0.834083616733551, 'val_loss': 0.37154871225357056}
Epoch 94: {'accuracy': 0.8686105608940125, 'loss': 0.3034330904483795, 'val_accuracy': 0.8305466175079346, 'val_loss': 0.3689463436603546}
Epoch 95: {'accuracy': 0.8673285841941833, 'loss': 0.3042576313018799, 'val_accuracy': 0.8302251100540161, 'val_loss': 0.3640666902065277}
Epoch 96: {'accuracy': 0.8689106106758118, 'loss': 0.30354776978492737, 'val_accuracy': 0.8276527523994446, 'val_loss': 0.36974865198135376}
Epoch 97: {'accuracy': 0.8678195476531982, 'loss': 0.3035914897918701, 'val_accuracy': 0.8308681845664978, 'val_loss': 0.3784206211566925}
Epoch 98: {'accuracy': 0.8686650991439819, 'loss': 0.30207833647727966, 'val_accuracy': 0.8453376293182373, 'val_loss': 0.34904760122299194}
Epoch 99: {'accuracy': 0.866401195526123, 'loss': 0.3028106093406677, 'val_accuracy': 0.8337620496749878, 'val_loss': 0.36453959345817566}
Epoch 100: {'accuracy': 0.8683650493621826, 'loss': 0.3022894859313965, 'val_accuracy': 0.8247588276863098, 'val_loss': 0.3826315402984619}
Epoch 101: {'accuracy': 0.8680104613304138, 'loss': 0.30128785967826843, 'val_accuracy': 0.8401929140090942, 'val_loss': 0.34158962965011597}
Epoch 102: {'accuracy': 0.8689106106758118, 'loss': 0.3023952841758728, 'val_accuracy': 0.836977481842041, 'val_loss': 0.3551090359687805}
Epoch 103: {'accuracy': 0.8691560626029968, 'loss': 0.30058225989341736, 'val_accuracy': 0.8192926049232483, 'val_loss': 0.4013301432132721}
Epoch 104: {'accuracy': 0.8694015741348267, 'loss': 0.30042794346809387, 'val_accuracy': 0.8276527523994446, 'val_loss': 0.3732107877731323}
Epoch 105: {'accuracy': 0.8690742254257202, 'loss': 0.3011837303638458, 'val_accuracy': 0.8360128402709961, 'val_loss': 0.36122897267341614}
Epoch 106: {'accuracy': 0.868801474571228, 'loss': 0.29972440004348755, 'val_accuracy': 0.828938901424408, 'val_loss': 0.373451828956604}
Epoch 107: {'accuracy': 0.8711199760437012, 'loss': 0.3001181185245514, 'val_accuracy': 0.8363344073295593, 'val_loss': 0.36671361327171326}
Epoch 108: {'accuracy': 0.86931973695755, 'loss': 0.30024948716163635, 'val_accuracy': 0.8282958269119263, 'val_loss': 0.3779616057872772}
