Processing file: /Users/adityamagarde/Documents/UCR/CS240_NR/AnamolyDetection/scripts/data_proc/final_csvs/type1_labelwise_nans_avg_labelled_merged.csv
Row numbers with NaN values: []
Initial check for NaN values: False
Initial check for Infinite values: False
After scaling, NaN values in X: False
After scaling, Infinite values in X: False
Epoch 1: {'accuracy': 0.7615514993667603, 'loss': 0.4896441698074341, 'val_accuracy': 0.7694533467292786, 'val_loss': 0.44900622963905334}
Epoch 2: {'accuracy': 0.7887458205223083, 'loss': 0.4370243549346924, 'val_accuracy': 0.7778134942054749, 'val_loss': 0.42586350440979004}
Epoch 3: {'accuracy': 0.7996290326118469, 'loss': 0.4185912311077118, 'val_accuracy': 0.7868167161941528, 'val_loss': 0.41905373334884644}
Epoch 4: {'accuracy': 0.8075118660926819, 'loss': 0.4056668281555176, 'val_accuracy': 0.7832797169685364, 'val_loss': 0.4226643443107605}
Epoch 5: {'accuracy': 0.8131853342056274, 'loss': 0.3962346613407135, 'val_accuracy': 0.8112540245056152, 'val_loss': 0.3873317837715149}
Epoch 6: {'accuracy': 0.8190497159957886, 'loss': 0.3885767161846161, 'val_accuracy': 0.7877813577651978, 'val_loss': 0.41286835074424744}
Epoch 7: {'accuracy': 0.8231956958770752, 'loss': 0.3804970681667328, 'val_accuracy': 0.7813504934310913, 'val_loss': 0.4231809377670288}
Epoch 8: {'accuracy': 0.8261415362358093, 'loss': 0.37546488642692566, 'val_accuracy': 0.8025723695755005, 'val_loss': 0.3913984000682831}
Epoch 9: {'accuracy': 0.8282145261764526, 'loss': 0.3699774146080017, 'val_accuracy': 0.7852090001106262, 'val_loss': 0.420815646648407}
Epoch 10: {'accuracy': 0.8328787088394165, 'loss': 0.3643977642059326, 'val_accuracy': 0.8128617405891418, 'val_loss': 0.3789304494857788}
Epoch 11: {'accuracy': 0.837406575679779, 'loss': 0.3589128255844116, 'val_accuracy': 0.7958199381828308, 'val_loss': 0.4013969898223877}
Epoch 12: {'accuracy': 0.8399159908294678, 'loss': 0.3541533648967743, 'val_accuracy': 0.8067523837089539, 'val_loss': 0.3809584677219391}
Epoch 13: {'accuracy': 0.8434073328971863, 'loss': 0.3500441014766693, 'val_accuracy': 0.8035369515419006, 'val_loss': 0.40082502365112305}
Epoch 14: {'accuracy': 0.8449893593788147, 'loss': 0.3451232612133026, 'val_accuracy': 0.8228296041488647, 'val_loss': 0.3617464601993561}
Epoch 15: {'accuracy': 0.8461349606513977, 'loss': 0.3427792191505432, 'val_accuracy': 0.8128617405891418, 'val_loss': 0.3876716196537018}
Epoch 16: {'accuracy': 0.8484261631965637, 'loss': 0.33816713094711304, 'val_accuracy': 0.8057878017425537, 'val_loss': 0.38213014602661133}
Epoch 17: {'accuracy': 0.8501991033554077, 'loss': 0.3351626992225647, 'val_accuracy': 0.8135048151016235, 'val_loss': 0.3683336079120636}
Epoch 18: {'accuracy': 0.8524903059005737, 'loss': 0.33096843957901, 'val_accuracy': 0.8247588276863098, 'val_loss': 0.3547256886959076}
Epoch 19: {'accuracy': 0.8542632460594177, 'loss': 0.3288153111934662, 'val_accuracy': 0.8311896920204163, 'val_loss': 0.3511568605899811}
Epoch 20: {'accuracy': 0.8559544086456299, 'loss': 0.325649231672287, 'val_accuracy': 0.8128617405891418, 'val_loss': 0.3689631223678589}
Epoch 21: {'accuracy': 0.8555179834365845, 'loss': 0.32296445965766907, 'val_accuracy': 0.8215433955192566, 'val_loss': 0.3682633340358734}
Epoch 22: {'accuracy': 0.8600185513496399, 'loss': 0.31987419724464417, 'val_accuracy': 0.8237941861152649, 'val_loss': 0.3637866675853729}
Epoch 23: {'accuracy': 0.8616824150085449, 'loss': 0.31741151213645935, 'val_accuracy': 0.8173633217811584, 'val_loss': 0.370639443397522}
Epoch 24: {'accuracy': 0.8608914017677307, 'loss': 0.31517457962036133, 'val_accuracy': 0.8189710378646851, 'val_loss': 0.36516761779785156}
Epoch 25: {'accuracy': 0.865364670753479, 'loss': 0.31105849146842957, 'val_accuracy': 0.8282958269119263, 'val_loss': 0.3464259207248688}
