Unnamed: 0,max_betweenness_centrality,avg_betweenness_centrality,max_load_centrality,avg_load_centrality,max_closeness_centrality,avg_closeness_centrality,max_harmonic_centrality,avg_harmonic_centrality,max_degree_centrality,avg_degree_centrality,max_eigenvector_centrality,avg_eigenvector_centrality,max_number_of_cliques,avg_number_of_cliques,max_size_of_cliques,avg_size_of_cliques,max_clustering_coefficent,avg_clustering_coefficent,max_traingle_coefficient,avg_traingle_coefficient,max_square_clustering_coefficient,avg_square_clustering_coefficient,max_avg_neighbour_degree,avg_avg_neighbour_degree,max_eccentricity,avg_eccentricity,Updates,A-Updates,W-Updates,A-Prefix,W-Prefix,A-Dup,W-Dup,AW-Mix,Average AS-path length,Maximum AS-path length,Average packet size,file_name
10,0.3615693141314237,0.017587152369761,0.3571998573854716,0.017587152369761,0.4,0.2481553758534183,89.46666666666664,50.97187473187475,0.1521739130434782,0.0184488836662749,0.3950423991010183,0.0384234228140434,35,2.897297297297297,4,2.3189189189189188,1.0,0.1020002007416195,37,1.2972972972972974,1.5,0.0552103182653948,23.0,8.274250087705466,10.0,7.475675675675675,691,667,23,1662,269,1307,110,327,5.932634730538922,15,61.9739507959479,updates.20050118.0815.json
11,0.3180834358152252,0.0126363870770059,0.3171735809792671,0.0126363870770059,0.4266917293233083,0.2692635467113199,116.39999999999984,67.03971734892791,0.1894273127753304,0.0169255738465105,0.3559051090729652,0.0351305366231893,40,3.1973684210526314,6,2.482456140350877,1.0,0.103270956452114,65,2.1973684210526314,0.3255813953488372,0.0339957363098631,43.0,10.808534380630975,9.0,7.171052631578948,726,651,75,1220,224,876,113,339,5.331797235023042,13,56.02892561983471,updates.20010917.0243.json
12,0.3315311449333252,0.013254562663508,0.3262831008936794,0.013254562663508,0.39258114374034,0.2376939406596651,118.9833333333332,66.1400062247122,0.1338582677165354,0.0129072101281457,0.4602660440380773,0.0302612152584759,30,2.7137254901960786,5,2.313725490196078,1.0,0.0771849745643849,33,0.976470588235294,1.5,0.0425890136631523,21.33333333333333,7.517067449987564,10.0,7.223529411764706,669,598,29,1585,478,1113,44,222,6.747252747252747,35,66.83408071748879,updates.20050118.0645.json
13,0.2596383438999415,0.0152749529437322,0.2596139953978125,0.0152749529437322,0.4166666666666667,0.267447555202975,95.69999999999996,56.17805202360183,0.1736842105263157,0.0211077431799393,0.3393302593727939,0.0397329425236072,32,3.1047120418848166,6,2.5654450261780104,1.0,0.114642042034408,46,2.277486910994764,1.0,0.0543573263031715,33.0,8.822708132997258,9.0,6.492146596858639,718,641,77,1648,247,1322,148,320,5.333853354134165,13,58.683844011142064,updates.20010714.2150.json
14,0.2710043664974583,0.015268643129055,0.2687077497448875,0.015268643129055,0.3992322456813819,0.2504827146247584,100.04999999999984,57.68391881908632,0.1586538461538461,0.0173905042326095,0.4027347823973041,0.0354520712501496,36,3.0239234449760763,5,2.406698564593301,1.0,0.1274140745002336,52,1.6220095693779903,1.0,0.0509619329049709,30.0,8.175227627027555,11.0,7.899521531100478,726,697,29,1436,145,1177,70,200,5.309899569583931,17,58.71900826446281,updates.20050112.0930.json
15,0.2887666394612315,0.0129730299199325,0.2881749519715294,0.0129730299199325,0.4143646408839779,0.2650961578589892,113.78333333333325,65.35829470431244,0.1822222222222222,0.0164011799410029,0.3693713294172505,0.0356456425349732,42,3.066371681415929,5,2.415929203539823,1.0,0.1096180870980163,42,1.7256637168141593,1.0,0.0464448921163515,41.0,9.700600051632764,9.0,6.522123893805309,743,674,69,1233,173,896,72,237,5.367952522255193,16,55.767160161507405,updates.20010715.1435.json
16,0.2733340923086741,0.0132421797170751,0.2721455544483407,0.0132421797170751,0.4057724957555178,0.2516492815109213,118.9357142857142,66.54224386724391,0.1631799163179916,0.0151324965132496,0.3820810120646997,0.0321025837764759,41,2.9875,6,2.4625,1.0,0.1094960493938885,67,2.0375,0.2952380952380952,0.0359845326166956,35.5,9.701856805860045,11.0,8.016666666666667,705,643,62,1746,210,1174,105,272,5.808709175738724,20,60.52056737588652,updates.20030124.0215.json
17,0.2976372480208022,0.0114475291472267,0.2953947007193037,0.0114475291472267,0.4249201277955272,0.2571716907403621,133.6666666666666,74.42562867843769,0.150375939849624,0.0135169384134493,0.3837697855270707,0.030639411280514,40,2.857677902621723,6,2.408239700374532,1.0,0.0964832033683275,57,1.6292134831460674,0.3333333333333333,0.0276045314880168,40.0,8.885484970892024,10.0,7.142322097378277,699,633,66,1870,362,1406,209,481,5.481832543443918,13,61.506437768240346,updates.20030126.1445.json
18,0.2326216220129946,0.0118962929965825,0.2318835221557924,0.0118962929965825,0.407176287051482,0.2527718617950814,126.09999999999984,71.70923300617962,0.1417624521072797,0.0136585651194759,0.3752874301916759,0.0300998582809755,37,2.870229007633588,6,2.404580152671756,1.0,0.0778958362054792,57,1.7061068702290076,1.0,0.0409361578593145,37.0,8.544000979171612,8.0,6.431297709923665,713,646,67,1632,287,1222,143,351,5.735294117647059,15,60.11500701262272,updates.20030123.0530.json
19,0.2537262898833836,0.0119878942542949,0.2494529535388367,0.0119878942542949,0.388268156424581,0.2396759629920396,127.2166666666664,72.69507595152763,0.1151079136690647,0.0123771950181789,0.3512721474767413,0.0276969973108484,32,2.781362007168459,7,2.376344086021505,1.0,0.0636511338546179,53,1.5268817204301075,1.0,0.0348326577912192,31.0,7.957583735844516,10.0,7.458781362007168,705,639,66,1627,446,1095,178,481,6.051643192488263,16,61.47801418439716,updates.20030123.0645.json
20,0.287211217963954,0.0126880629814774,0.284064491961145,0.0126880629814774,0.4369918699186992,0.2775468830728406,111.0333333333332,64.9633377425044,0.1860465116279069,0.0190353143841516,0.3924316730835612,0.036843545493056,40,3.2916666666666665,6,2.5324074074074074,1.0,0.1230617320524559,51,2.236111111111111,0.4,0.0437809802083696,40.0,9.755798956286842,8.0,6.087962962962963,751,672,79,1286,239,1011,134,302,5.270833333333333,15,55.431424766977365,updates.20010918.0358.json
21,0.2750472210192837,0.0106823307083056,0.2721245621160413,0.0106823307083056,0.4192592592592593,0.258120404462109,142.8333333333333,79.7301866756092,0.1590106007067137,0.0129895983675907,0.3924766217176209,0.0293141033261144,46,2.943661971830986,6,2.4753521126760565,1.0,0.1238637192077444,76,2.0492957746478875,1.0,0.030971673333613,45.0,10.388900789507575,10.0,7.285211267605634,740,674,66,1368,385,1020,225,484,5.566765578635015,15,57.88108108108108,updates.20030126.1500.json
22,0.3773390311478694,0.0124979919678715,0.3761373615680661,0.0124979919678714,0.4108910891089108,0.2535868836551539,126.04285714285707,69.33379682539693,0.1767068273092369,0.0138473895582329,0.3959745717680566,0.0319267194292044,43,2.896,6,2.356,1.0,0.0652582605483099,47,1.524,1.0,0.0401763727222949,44.0,9.951733471146644,10.0,7.848,755,682,73,1313,179,936,71,230,5.25366568914956,14,55.51523178807947,updates.20010711.2134.json
23,0.3570109517406216,0.0137667334798393,0.354765046332233,0.0137667334798393,0.4118773946360153,0.2625250582501163,109.86666666666656,62.1096230158731,0.2046511627906976,0.0174849267872524,0.426565807413217,0.0364105271112637,43,2.9953703703703702,5,2.425925925925926,1.0,0.1130660133618864,41,1.5972222222222223,1.0,0.0611599681615064,44.0,9.758647682646275,9.0,6.601851851851852,747,674,73,1334,251,999,98,325,5.545994065281899,18,56.753681392235606,updates.20010715.1005.json
24,0.275042511247716,0.0128651379712397,0.2716346463576616,0.0128651379712398,0.4035656401944895,0.2478771424959881,119.69285714285704,67.78687041847046,0.1325301204819277,0.0137510040160643,0.3692746299840306,0.0316892623876133,31,2.772,6,2.4,1.0,0.0888195291982772,46,1.356,1.0,0.0466690034600581,33.0,8.765093908547593,11.0,8.252,700,637,63,2210,246,1524,111,276,5.544740973312402,14,62.64142857142857,updates.20030124.0030.json
25,0.3581231510997414,0.0131171864025846,0.3561688510763104,0.0131171864025846,0.4174397031539889,0.2647905328231082,116.3333333333332,65.92256988341066,0.1911111111111111,0.0172271386430678,0.372153667699695,0.0357280671792451,44,3.185840707964602,6,2.508849557522124,1.0,0.1390496497743972,61,2.1371681415929205,1.0,0.048946201198301,43.0,10.522078858558018,9.0,7.110619469026549,742,676,66,1243,200,968,88,284,5.449704142011834,15,56.610512129380055,updates.20010916.2228.json
26,0.2997341379462194,0.0116857407523096,0.2981151917341979,0.0116857407523096,0.4432432432432432,0.2679527932118702,127.1833333333332,71.4913116123643,0.1585365853658537,0.0149764655541292,0.3766031605145317,0.0321722133265943,39,2.963562753036437,6,2.4493927125506074,1.0,0.0819747289470107,65,1.9676113360323888,1.0,0.0405460257840437,37.0,9.552080641952514,10.0,7.08502024291498,748,677,71,1311,268,972,130,298,6.261447562776957,19,58.06550802139037,updates.20030126.2000.json
27,0.2400424367945425,0.0123298316299087,0.233396103811168,0.0123298316299087,0.3768707482993197,0.2351047261905387,124.83333333333316,72.04204350805078,0.111913357400722,0.0123626730384645,0.3542252546062365,0.0280876712823566,35,2.805755395683453,5,2.3597122302158278,1.0,0.0649487500004318,57,1.6079136690647482,1.0,0.0290352954603882,31.0,8.840168088794663,10.0,7.201438848920863,726,674,52,1588,246,1024,95,250,5.762611275964392,17,59.672176308539946,updates.20030124.1415.json
28,0.252221291653506,0.0115471786688127,0.2485525826888037,0.0115471786688127,0.4192546583850932,0.2517490410075281,130.54999999999978,73.72908979089806,0.1259259259259259,0.0128467951346179,0.3659141921989203,0.0293290258946892,35,2.811808118081181,6,2.394833948339484,1.0,0.0852583313214888,59,1.6273062730627306,0.5,0.0290309623240908,34.0,8.649328134370776,9.0,6.642066420664206,752,684,68,1264,225,936,120,274,5.9678362573099415,15,57.631648936170215,updates.20030126.1845.json
29,0.2979580641259545,0.0144590545540162,0.2969470123269145,0.0144590545540162,0.4007220216606498,0.2482048666913997,107.93333333333328,61.23148978574995,0.1666666666666666,0.0156748676928049,0.4011842992336073,0.0344725283278199,35,2.874439461883408,5,2.3721973094170403,1.0,0.0943258394180939,42,1.452914798206278,1.0,0.0379776204843468,37.0,9.67631196096814,9.0,6.968609865470852,761,683,78,1232,263,938,103,320,5.431918008784773,15,56.35611038107753,updates.20010715.1635.json
30,0.3180892350935779,0.0135117609445955,0.3144281092194613,0.0135117609445955,0.3934959349593496,0.2434669988232347,115.98333333333314,64.75160036579794,0.1570247933884297,0.0143862871135598,0.4218507801063046,0.0312853137457992,37,2.876543209876543,6,2.337448559670782,1.0,0.0614480638496742,44,1.2592592592592593,0.5,0.0399247061991129,38.0,8.509202478086493,10.0,7.2592592592592595,714,665,31,1576,192,1185,87,193,6.02496328928047,18,63.44957983193277,updates.20050112.1300.json
31,0.3060731375062026,0.014387062584406,0.3039984998439301,0.014387062584406,0.4492753623188406,0.2837295009275093,99.81666666666663,58.16260928613876,0.2204301075268817,0.0231729055258467,0.3740274677814563,0.0414029590153005,45,3.427807486631016,6,2.636363636363636,1.0,0.1675655606936727,69,2.7433155080213902,1.0,0.0621513088993389,41.0,10.831587552647637,9.0,6.60427807486631,741,668,73,1480,327,1230,200,458,5.461077844311378,16,58.690958164642375,updates.20010916.0228.json
32,0.3544069018750749,0.013523618999988,0.3508058226707712,0.013523618999988,0.4194174757281553,0.2664771616315943,113.78333333333326,63.60356594250606,0.2129629629629629,0.0177931387608806,0.3940575763387966,0.0375075065285261,47,3.193548387096774,5,2.442396313364055,1.0,0.103165470771581,45,1.8940092165898617,1.0,0.0474264899755257,46.0,11.146175658839336,10.0,7.152073732718894,772,699,73,1254,204,968,112,272,5.3962804005722464,13,56.46632124352332,updates.20010715.0035.json
33,0.3469989756243559,0.0126190145647009,0.3474723491232542,0.0126190145647009,0.4077181208053691,0.2555290603727769,122.48333333333323,68.5415788446527,0.1934156378600823,0.0158200094447817,0.4213676755597183,0.0323535674763347,43,3.1065573770491803,6,2.442622950819672,1.0,0.1023266151992411,56,1.8442622950819672,0.5,0.0416137508898088,47.0,10.57027593998039,9.0,6.811475409836065,772,704,68,1215,176,877,105,223,5.495738636363637,16,55.59974093264249,updates.20010918.0158.json
34,0.2961489390916695,0.0143490153584734,0.2922320061249321,0.0143490153584734,0.4105461393596987,0.2520123028503201,107.8166666666666,60.47202290352978,0.1605504587155963,0.0168824096183653,0.3800331043850956,0.0336226149373627,36,2.963470319634703,5,2.4246575342465757,1.0,0.0923985569870423,55,1.8356164383561644,1.0,0.040931779421213,35.0,8.470525138964216,9.0,6.908675799086758,759,693,66,1448,302,1154,167,371,6.014430014430015,16,58.82345191040843,updates.20030123.0445.json
35,0.2537709758962635,0.0103551734716018,0.2509150541487498,0.0103551734716018,0.4107142857142857,0.2531044912958666,143.19999999999996,82.01969841269853,0.1270903010033444,0.0120178372352286,0.3496439217748673,0.0281839163210126,37,2.813333333333333,7,2.41,1.0,0.0864045836381777,58,1.56,2.0,0.0480925612532263,38.0,9.48175034735752,9.0,6.72,747,688,59,1671,302,1203,153,279,5.627906976744186,16,59.84069611780456,updates.20030123.1730.json
36,0.3703171272461798,0.0135958917234066,0.3689796274354926,0.0135958917234066,0.433264887063655,0.2703412252752784,112.1166666666666,63.142985107136106,0.2037914691943128,0.0188232138066708,0.3924688583802099,0.0373434279577741,45,3.207547169811321,6,2.556603773584906,1.0,0.1301393961275492,66,2.2358490566037736,0.5,0.0478931837771207,43.0,10.837379801496512,11.0,7.533018867924528,773,700,73,1223,257,999,141,363,5.7785714285714285,20,56.63906856403622,updates.20010916.1343.json
37,0.2212189469221446,0.0118063641482307,0.2170476370099681,0.0118063641482307,0.3894297635605007,0.2422097759152831,131.90952380952368,74.46631849763526,0.1321428571428571,0.0122013218098627,0.3663860498632089,0.027847416992587,40,2.8647686832740216,6,2.380782918149466,1.0,0.0671919839036903,65,1.7615658362989324,1.0,0.0342657215550223,37.0,9.398250897351836,12.0,8.451957295373665,784,710,74,1252,268,895,141,327,6.059154929577465,19,57.02040816326531,updates.20030126.2200.json
38,0.3020913546774736,0.0108257130658228,0.2982941719318661,0.0108257130658228,0.4270676691729323,0.2546392113560894,141.93333333333328,78.47898913951549,0.1443661971830986,0.013096120583148,0.3873988303162405,0.0291920392217352,43,2.9649122807017543,6,2.407017543859649,1.0,0.0836610042955982,67,1.7052631578947368,0.5,0.0413536478570373,41.0,9.433837924944502,9.0,7.077192982456141,774,698,76,1284,377,908,194,392,5.79512893982808,20,57.7312661498708,updates.20030127.0430.json
39,0.363601263292416,0.0136182377922909,0.3616846414514796,0.0136182377922909,0.4143126177024482,0.2598406440775841,110.01666666666654,62.59070243482012,0.1681818181818181,0.016166186754422,0.372041525039147,0.0349231797525317,37,2.909502262443439,6,2.3619909502262444,1.0,0.0686016402468272,40,1.4253393665158371,1.0,0.0413600334620983,37.0,9.332225894188564,9.0,6.579185520361991,783,698,85,1307,256,990,131,329,5.871060171919771,17,57.31417624521073,updates.20010715.1035.json
40,0.3099394745358201,0.0112842139654453,0.3070533550264825,0.0112842139654453,0.4308943089430894,0.260477321500246,135.53333333333327,75.34428631101562,0.1584905660377358,0.0142715278762945,0.3831302309304232,0.0309156211823238,45,3.0037593984962405,6,2.481203007518797,1.0,0.1046722786118383,67,1.9285714285714288,0.75,0.0460102337214377,36.0,9.791142974825338,10.0,6.947368421052632,783,705,78,1556,332,1109,168,358,5.756028368794326,16,58.431673052362704,updates.20030127.0200.json
41,0.5019310026904713,0.0127955751528445,0.4976571834959972,0.0127955751528445,0.4416342412451361,0.2669763689340573,121.9666666666666,66.73071219715966,0.2114537444933921,0.0168482881211839,0.4080087116249695,0.0346189505370842,44,3.1184210526315788,6,2.469298245614035,1.0,0.1063695424656971,61,2.1184210526315788,1.0,0.0460777806859027,48.0,11.392859550485936,10.0,7.206140350877193,744,668,76,2007,429,1516,220,679,5.553892215568863,16,61.68413978494624,updates.20010916.2013.json
42,0.3490564780559814,0.0120658951495604,0.3474700172614015,0.0120658951495604,0.4162520729684908,0.2587161129418573,126.36666666666648,71.47055618543718,0.1792828685258964,0.0155252007841649,0.3783704041103944,0.0331608249647351,45,3.2063492063492065,6,2.4325396825396823,1.0,0.0913613757051074,60,1.8571428571428568,1.0,0.0447625399190156,45.0,10.301322954577016,10.0,7.365079365079365,779,699,80,1397,300,1044,180,410,6.021459227467811,23,58.26315789473684,updates.20010917.0043.json
43,0.3067479774561052,0.0141213151137793,0.3034680069695614,0.0141213151137793,0.41,0.267660761319171,102.69999999999987,60.48577978116824,0.1756097560975609,0.0192753966374615,0.328204647001583,0.0380086430312035,37,3.4271844660194173,5,2.441747572815534,1.0,0.0965449392919409,49,2.300970873786408,0.5,0.0419592589977213,36.0,9.372728362680537,10.0,7.116504854368932,770,693,77,1698,472,1387,234,609,5.4646464646464645,13,59.27792207792208,updates.20010916.0143.json
44,0.3755986562736311,0.0129852110367051,0.3731547577917625,0.0129852110367052,0.4425887265135699,0.2779791743003011,114.65952380952372,64.67345927416355,0.2169811320754716,0.0189122154309505,0.3738588048878291,0.0378218059499211,47,3.267605633802817,6,2.4976525821596245,1.0,0.1235515629625326,62,2.2253521126760565,1.0,0.0516230526062608,46.0,11.326823675292747,10.0,7.906103286384977,786,717,69,1344,239,1029,111,350,5.308228730822873,14,56.93765903307888,updates.20010917.0428.json
45,0.2572015763019734,0.0111659096558425,0.2567151745450353,0.0111659096558425,0.3949468085106383,0.241669875820415,138.43333333333322,78.66365524855465,0.1279461279461279,0.011773213115495,0.3721772004604668,0.0277559689005745,39,2.798657718120805,7,2.379194630872483,1.0,0.0849543079852989,57,1.5,0.3333333333333333,0.0267939107069482,38.0,9.338651272638716,11.0,7.966442953020135,774,704,70,1946,289,1404,111,390,5.759943181818182,16,60.28682170542636,updates.20030123.2030.json
46,0.3279370295891967,0.0116806397996129,0.3267251387597764,0.0116806397996129,0.4543650793650793,0.2823605060284821,124.26666666666648,70.29989302967566,0.2139737991266375,0.0162521359407631,0.3835298195032158,0.036062609769626,46,3.030434782608696,6,2.5217391304347827,1.0,0.1540642824823929,61,2.008695652173913,0.5,0.0497252656401133,49.0,13.159463175939964,9.0,6.873913043478261,791,715,76,1367,236,989,136,311,5.3776223776223775,15,56.73198482932996,updates.20010917.0228.json
47,0.306090480614849,0.0138798672142948,0.300594751121114,0.0138798672142948,0.3664335664335664,0.2238614757976868,116.392857142857,65.49321624720871,0.1183206106870228,0.0123356456622064,0.4025434699639481,0.0276425488200759,31,2.6387832699619773,5,2.311787072243346,1.0,0.0869996899943143,42,1.1064638783269962,1.0,0.0428242475454437,31.0,9.288455074914044,12.0,9.326996197718632,664,632,27,3411,305,2264,85,329,6.06436420722135,14,77.10993975903614,updates.20050118.1535.json
48,0.355123081347428,0.0102528122258783,0.3536641116434804,0.0102528122258783,0.4071146245059288,0.2473419111149809,144.39999999999986,82.85233230926785,0.1391585760517799,0.0105438981104499,0.3508896762303456,0.0267774200861473,40,2.6483870967741936,6,2.325806451612903,1.0,0.0728856483162444,47,1.219354838709677,1.0,0.0247124740901013,43.0,10.630564114620306,9.0,6.84516129032258,784,722,62,1821,267,1277,143,289,5.759002770083103,13,59.59311224489796,updates.20030123.1245.json
49,0.3349674399970849,0.011787524932181,0.3316761159161455,0.011787524932181,0.4008683068017366,0.2437840010728104,133.13333333333318,73.75143599406199,0.1371841155234657,0.0125444770537361,0.3905485529843172,0.0293835465278447,37,2.809352517985612,6,2.3776978417266186,1.0,0.0821975159292797,56,1.3381294964028776,1.0,0.041713488301728,27.0,8.178104983066618,10.0,7.341726618705036,757,701,56,2336,155,1680,64,198,5.932952924393724,16,62.91677675033025,updates.20030123.1300.json
0,0.3188906085279143,0.0097317658710597,0.3188943604676059,0.0097317658710597,0.3580705009276438,0.2189537301975236,174.49285714285708,95.51300248703352,0.1528497409326425,0.0099476509887402,0.3870137230500976,0.0217322336131046,78,3.204134366925065,7,2.4444444444444446,1.0,0.0803710684185632,121,2.550387596899225,1.0,0.0385345363359589,59.0,16.089696911282484,12.0,9.281653746770026,1481,1301,89,3175,269,2473,184,236,6.235546038543897,19,98.09520594193113,updates.20140402.0025.json
1,0.2423252205572217,0.009297805228346,0.2389509865778539,0.009297805228346,0.3904761904761905,0.2369189690646894,179.9833333333335,96.7131467181468,0.1707317073170731,0.0112209770746355,0.3820452231683034,0.0233497212705235,84,3.575675675675676,8,2.562162162162162,1.0,0.1032501403340564,145,3.397297297297297,1.0,0.0416539140740345,63.0,11.223173899327405,11.0,8.2,1497,1288,113,3126,402,2522,279,400,6.177570093457944,18,96.49766199064796,updates.20140402.0305.json
2,0.2548857898474392,0.0086217743826954,0.2491724388034234,0.0086217743826954,0.3938144329896907,0.24263593671758,185.20000000000016,101.20202453479232,0.1675392670157068,0.0106625838994983,0.3673655812218851,0.0222742726661692,77,3.3211488250652743,9,2.5900783289817237,1.0,0.0902514549979493,144,3.454308093994778,1.0,0.0402562442747707,64.0,11.5029565994089,10.0,7.18798955613577,1460,1263,103,4617,268,3532,165,307,6.26099706744868,20,97.98972602739724,updates.20140402.0415.json
3,0.241898064690261,0.0085309211318015,0.2378918729274731,0.0085309211318015,0.399364406779661,0.247105385853563,182.83333333333357,101.60533757835354,0.1591511936339522,0.0111293559569421,0.3623801378027216,0.0234232582789196,74,3.568783068783069,8,2.5185185185185186,1.0,0.0881319405379267,124,3.1746031746031744,1.0,0.0455255929335871,60.0,11.435195729622972,11.0,7.939153439153439,1501,1306,103,3331,385,2697,256,411,6.088319088319088,18,97.05529646902065,updates.20140331.0515.json
4,0.2430456530271802,0.0080734915937832,0.2392518390754193,0.0080734915937832,0.4008179959100204,0.2510770291393912,194.87619047619077,107.7484466621872,0.1785714285714285,0.0109310899932492,0.3640742060276318,0.0230992642670125,80,3.5267175572519083,9,2.5928753180661577,1.0,0.0851477364574202,146,3.549618320610687,1.0,0.0391307690797211,70.0,12.736178445062162,12.0,8.844783715012722,1558,1384,126,2848,447,2330,340,436,5.9322736696613685,20,92.46213093709883,updates.20140402.1425.json
5,0.2354396539814083,0.0096568194882903,0.2314419748313744,0.0096568194882903,0.4034021871202916,0.2490851293268379,163.72619047619057,90.95646057312727,0.1686746987951807,0.0128622598502116,0.3623618763178474,0.0251864138579087,61,3.3723723723723724,9,2.612612612612613,1.0,0.1067529574411084,118,3.27027027027027,0.5,0.043754444415959,56.0,11.28807666944478,12.0,8.82882882882883,1507,1321,89,2942,197,2501,125,217,6.240192704748796,19,96.79031187790312,updates.20140331.0125.json
