,max_betweenness_centrality,avg_betweenness_centrality,max_load_centrality,avg_load_centrality,max_closeness_centrality,avg_closeness_centrality,max_harmonic_centrality,avg_harmonic_centrality,max_degree_centrality,avg_degree_centrality,max_eigenvector_centrality,avg_eigenvector_centrality,max_number_of_cliques,avg_number_of_cliques,max_size_of_cliques,avg_size_of_cliques,max_clustering_coefficent,avg_clustering_coefficent,max_traingle_coefficient,avg_traingle_coefficient,max_square_clustering_coefficient,avg_square_clustering_coefficient,max_avg_neighbour_degree,avg_avg_neighbour_degree,max_eccentricity,avg_eccentricity,Updates,A-Updates,W-Updates,A-Prefix,W-Prefix,A-Dup,W-Dup,AW-Mix,Average AS-path length,Maximum AS-path length,Average packet size,file_name
0,0.4125956000304336,0.011196672708052082,0.4081824516382229,0.011196672708052077,0.4540337711069418,0.2801628886437794,135.63333333333327,73.87992684042071,0.25619834710743805,0.015678672244328843,0.4746647933172554,0.03531857682572926,64,3.05761316872428,6,2.460905349794239,1.0,0.1406502560257427,61,1.7901234567901234,1.0,0.04849553606133849,62.0,13.824721701802549,9.0,6.666666666666667,882,803,79,1598,395,1186,191,538,5.652552926525529,16,58.3843537414966,updates.20010715.0805.json
1,0.3644122372485173,0.01130239790878922,0.3625751983435913,0.01130239790878921,0.4228295819935691,0.26222754009369575,135.69999999999993,75.56039261664263,0.18631178707224336,0.014402580942504888,0.3728150274167417,0.0321981931552781,48,3.037878787878788,6,2.4431818181818183,1.0,0.10542822263015693,50,1.75,0.5,0.03943121064324983,49.0,11.03284594557167,10.0,7.420454545454546,882,805,77,1613,324,1246,148,477,5.9540372670807455,24,59.02154195011338,updates.20010715.1205.json
2,0.354545850505782,0.011530259912730033,0.3515463763895836,0.011530259912730028,0.43127147766323026,0.2670417811544945,129.6166666666665,73.23202003023437,0.18725099601593626,0.01546196167710111,0.3580309834871855,0.032871434801074545,47,3.1865079365079363,6,2.5238095238095237,1.0,0.1365385002722193,69,2.2261904761904763,1.0,0.041479475199292515,47.0,11.456222579831588,8.0,6.154761904761905,900,815,85,1594,330,1208,155,493,5.56670746634027,15,57.291111111111114,updates.20010918.0328.json
3,0.30003524413381744,0.011321040812306756,0.29204728063107604,0.011321040812306735,0.3736780258519389,0.22538725645445476,141.38333333333324,78.74617355824257,0.11006289308176101,0.010350742296090417,0.43924426878038414,0.02554079076652074,35,2.7711598746081503,5,2.2664576802507836,1.0,0.07179981523117969,47,0.987460815047022,1.5,0.04268073243006116,33.0,8.855154579850321,10.0,7.4576802507836994,826,758,30,2156,786,1504,318,832,5.924337957124842,18,67.00242130750605,updates.20050118.0605.json
4,0.3437361038763204,0.010080232924834797,0.3408098966115302,0.010080232924834787,0.43434343434343436,0.257272489310038,153.39999999999995,83.98276306107435,0.15282392026578073,0.012210952454291412,0.39242321263389957,0.028343069564907605,55,2.9900662251655628,6,2.4006622516556293,1.0,0.09518851143536917,74,1.8178807947019868,1.0,0.041745491067323656,46.0,10.876243336554088,10.0,7.0,889,816,73,1783,354,1272,176,367,6.063725490196078,16,59.66254218222722,updates.20030126.1800.json
5,0.3572156402128379,0.010988289712203449,0.3535925979702194,0.010988289712203444,0.42694805194805197,0.267971224099586,137.8833333333333,77.0809914622415,0.20532319391634982,0.014488996428159909,0.3969510671578916,0.032218910568896565,55,3.106060606060606,5,2.446969696969697,1.0,0.1213966138598201,69,1.9545454545454546,1.0,0.048119768914858425,54.0,12.100048185472941,10.0,7.537878787878788,909,826,83,1694,363,1170,187,464,5.519370460048426,16,57.53465346534654,updates.20010713.1950.json
6,0.32090358153767934,0.011121245200421194,0.3227248956968517,0.011121245200421192,0.42138364779874216,0.2619625249898647,138.89285714285703,76.81898914798552,0.19402985074626866,0.012816956111635185,0.40194089815706363,0.03153601928074347,51,2.802973977695167,6,2.3977695167286246,1.0,0.09177455396265954,56,1.5947955390334572,0.5,0.03202769644092461,52.0,13.13503923927765,11.0,8.159851301115241,832,751,81,2894,492,2136,138,837,5.387483355525966,17,64.63221153846153,updates.20010920.2344.json
7,0.32393712922745016,0.00985656871438987,0.32129576249221725,0.009856568714389868,0.425503355704698,0.2520959699696943,159.29285714285717,86.8974459328233,0.14195583596214512,0.010892208797095375,0.39025009137105054,0.027453838049461023,43,2.751572327044025,7,2.4056603773584904,1.0,0.07641214406834604,66,1.6226415094339623,0.5,0.03163188243644377,45.0,11.857132588668089,11.0,8.39622641509434,866,796,70,2326,436,1545,212,435,5.6206030150753765,15,62.24133949191686,updates.20030126.1000.json
8,0.2934122504341577,0.014408315263191194,0.2903683174102567,0.014408315263191201,0.3803986710963455,0.24081771543858074,106.54999999999995,61.56922015182891,0.13973799126637554,0.014695272451110636,0.40735825850685653,0.03237740026349717,38,2.891304347826087,5,2.3173913043478263,1.0,0.08815758845288325,43,1.173913043478261,0.5,0.04130132092811799,32.0,10.546270090986962,9.0,6.8826086956521735,714,667,32,3950,1091,2925,178,1850,6.3509544787077825,13,84.86834733893558,updates.20050118.1720.json
9,0.3629340733834625,0.009299292421640364,0.36100069415843233,0.009299292421640364,0.4342629482071713,0.25666447882599686,166.8,90.58772260936901,0.1529051987767584,0.010498247184306657,0.3969961584731166,0.026087923757594975,53,2.7865853658536586,6,2.350609756097561,1.0,0.07986623775378147,77,1.6097560975609757,0.3333333333333333,0.031063096430727282,50.0,11.754256138020171,10.0,7.240853658536586,881,808,73,2259,639,1516,345,755,5.471534653465347,13,61.56867196367764,updates.20030126.0515.json
