,max_betweenness_centrality,avg_betweenness_centrality,max_load_centrality,avg_load_centrality,max_closeness_centrality,avg_closeness_centrality,max_harmonic_centrality,avg_harmonic_centrality,max_degree_centrality,avg_degree_centrality,max_eigenvector_centrality,avg_eigenvector_centrality,max_number_of_cliques,avg_number_of_cliques,max_size_of_cliques,avg_size_of_cliques,max_clustering_coefficent,avg_clustering_coefficent,max_traingle_coefficient,avg_traingle_coefficient,max_square_clustering_coefficient,avg_square_clustering_coefficient,max_avg_neighbour_degree,avg_avg_neighbour_degree,max_eccentricity,avg_eccentricity,Updates,A-Updates,W-Updates,A-Prefix,W-Prefix,A-Dup,W-Dup,AW-Mix,Average AS-path length,Maximum AS-path length,Average packet size,file_name
0,0.32260284718091664,0.02015418102666427,0.31509856572776024,0.020154181026664275,0.42450142450142453,0.2601151963374347,75.41666666666666,43.014269841269844,0.16778523489932887,0.023266219239373657,0.44041666645631233,0.0449761721341402,26,2.84,4,2.34,1.0,0.07191390952516273,35,1.1,1.0,0.03140570224234809,18.0,6.251304535551595,8,6.326666666666667,272,234,27,444,131,281,70,140,5.440816326530612,18,58.00735294117647,updates.20050114.0150.json
1,0.3601805634164456,0.02707468516936662,0.3579172397419522,0.027074685169366633,0.4090909090909091,0.2523476069281146,58.40000000000004,33.29351627656712,0.17094017094017094,0.02737940026075616,0.4174767110885446,0.050763734887505706,17,2.5677966101694913,5,2.364406779661017,1.0,0.09116738095066268,23,1.0423728813559323,0.3333333333333333,0.023096258819818864,13.0,5.599089422818237,10,7.364406779661017,265,239,23,566,109,388,55,147,5.322314049586777,18,59.12075471698113,updates.20050117.2010.json
2,0.4159275418135887,0.018936743599364717,0.40949079896396395,0.018936743599364723,0.386411889596603,0.23461315873195715,84.58333333333331,48.20817069997405,0.1263736263736264,0.01723413198823032,0.4067416541969366,0.03978596330491581,20,2.568306010928962,4,2.3224043715846996,1.0,0.11710749454869196,18,0.8688524590163934,0.2222222222222222,0.022182809384314002,23.0,7.4683722102092505,10,7.53551912568306,260,200,27,553,84,192,46,77,5.424892703862661,15,62.79615384615385,updates.20050119.1925.json
3,0.4243370478854759,0.023819019133076946,0.42090148206175126,0.023819019133076956,0.4490566037735849,0.2731423023926854,64.25000000000003,36.29089285714286,0.21008403361344538,0.028571428571428525,0.42084742686131527,0.051701055815454776,27,2.825,5,2.433333333333333,1.0,0.11210819327731093,31,1.6,0.5,0.037525208899370735,17.0,6.922955065359477,8,6.191666666666666,277,254,23,432,63,292,26,89,4.850393700787402,10,55.18411552346571,updates.20050114.0540.json
4,0.3221164815286426,0.025982995231659402,0.31920565566243675,0.02598299523165938,0.40397350993377484,0.25232619325615213,60.26666666666671,34.828074590269715,0.1639344262295082,0.02612288417966141,0.42707667048896586,0.05123252397773596,20,2.682926829268293,4,2.341463414634146,1.0,0.08646078402175962,19,0.926829268292683,0.2,0.02414425048699409,15.0,5.730860433604337,10,7.284552845528455,270,244,26,568,101,427,40,102,4.930327868852459,9,57.62222222222222,updates.20050117.1945.json
5,0.40535189596181426,0.022775835275835297,0.3980481275375639,0.02277583527583529,0.4074074074074074,0.24799250978654397,74.71666666666667,40.118160273368616,0.21678321678321677,0.023310023310023367,0.4886920215035854,0.045445322001092164,32,2.7569444444444446,5,2.375,1.0,0.0886485987628461,34,1.1458333333333333,1.0,0.04663493335048262,19.0,6.386367192146761,10,7.493055555555555,270,247,23,563,97,422,45,166,5.153846153846154,14,57.818518518518516,updates.20050116.1925.json
6,0.49758378030933553,0.02205469811920989,0.4936459950064107,0.0220546981192099,0.42196531791907516,0.24883864360489166,74.30000000000003,40.76686691992819,0.17123287671232876,0.02227192246761716,0.4308680633479394,0.04386138125138727,24,2.82312925170068,4,2.251700680272109,0.5,0.03464220586669567,30,0.9183673469387755,0.2222222222222222,0.03170235163933196,16.5,6.067468404611263,11,8.10204081632653,269,244,25,571,111,345,55,120,4.811475409836065,12,57.86245353159851,updates.20050116.0240.json
7,0.29189295538443105,0.023744651695057323,0.282823890547426,0.02374465169505731,0.39215686274509803,0.24361266764263184,68.50238095238099,38.94030425838938,0.16428571428571428,0.025126646403242102,0.4169869157725331,0.04440870240315349,23,2.921985815602837,5,2.375886524822695,1.0,0.06615998290101789,32,1.2553191489361701,0.25,0.03740836163373418,18.0,6.055259546702655,11,8.680851063829786,278,245,26,441,105,325,36,124,5.405622489959839,21,56.31654676258993,updates.20050112.2215.json
8,0.32547848765103254,0.021488585749149153,0.32004306660996806,0.02148858574914915,0.4144927536231884,0.2562051682461703,72.18333333333334,41.12572751322753,0.18181818181818182,0.025058275058275084,0.4348738286243606,0.044856857253616475,27,2.9027777777777777,4,2.423611111111111,1.0,0.10535050556980384,30,1.2708333333333333,1.0,0.037276786455920585,19.0,6.259255937572823,9,6.8125,267,222,25,386,122,256,56,155,6.116666666666666,29,62.37827715355805,updates.20050118.1825.json
9,0.3142779058655176,0.023227120760327603,0.31104539394105235,0.023227120760327617,0.3719806763285024,0.23268931787549896,73.12896825396827,41.534710379226524,0.15584415584415584,0.0214495182237118,0.39552387488112095,0.04295674541374061,24,2.7870967741935484,5,2.335483870967742,1.0,0.0782110371768599,29,1.0451612903225806,0.25,0.02998927947737586,21.0,6.5953351657651496,14,10.90967741935484,271,245,23,528,74,298,23,82,5.036290322580645,13,58.1070110701107,updates.20050118.1835.json
