,max_betweenness_centrality,avg_betweenness_centrality,max_load_centrality,avg_load_centrality,max_closeness_centrality,avg_closeness_centrality,max_harmonic_centrality,avg_harmonic_centrality,max_degree_centrality,avg_degree_centrality,max_eigenvector_centrality,avg_eigenvector_centrality,max_number_of_cliques,avg_number_of_cliques,max_size_of_cliques,avg_size_of_cliques,max_clustering_coefficent,avg_clustering_coefficent,max_traingle_coefficient,avg_traingle_coefficient,max_square_clustering_coefficient,avg_square_clustering_coefficient,max_avg_neighbour_degree,avg_avg_neighbour_degree,max_eccentricity,avg_eccentricity,Updates,A-Updates,W-Updates,A-Prefix,W-Prefix,A-Dup,W-Dup,AW-Mix,Average AS-path length,Maximum AS-path length,Average packet size,file_name
0,0.24023902568558655,0.007714042300417374,0.23860997759548538,0.007714042300417383,0.3905838900657216,0.24285805627570414,203.25952380952424,113.54773082942117,0.14823529411764705,0.011101905550952777,0.28151199901693463,0.022116712751988447,86,4.453051643192488,8,2.619718309859155,1.0,0.10120680995759217,165,5.302816901408451,0.36363636363636365,0.047130544354724725,63.0,13.037072231247667,,,2943,2243,218,4391,798,3736,555,1160,5.649278579356271,20,87.4230377166157,updates.20140402.1450.json
1,0.4319069073219961,0.01487031133938891,0.43040062306269083,0.014870311339388905,0.38813559322033897,0.23680873556280221,106.09999999999987,60.4019057029928,0.1222707423580786,0.015074995253464911,0.37056862002340807,0.02985764150168951,30,2.782608695652174,6,2.4217391304347826,1.0,0.0980353026845825,58,1.9434782608695653,1.0,0.03894212817107217,28.0,9.771192038145866,11.0,8.047826086956523,1220,1131,67,3145,332,2719,250,492,4.856773080241587,17,62.34344262295082,updates.20050117.2150.json
2,0.5914473287068985,0.019871359077831028,0.5852329856671292,0.01987135907783103,0.4,0.22908005652196486,85.39999999999998,44.98983328899533,0.15168539325842695,0.015441591864917427,0.5337170773165983,0.03938441081899304,23,2.3072625698324023,3,2.1452513966480447,1.0,0.05902655176398192,10,0.2849162011173184,0.3333333333333333,0.011805668958718325,27.0,5.786715699983857,9.0,7.100558659217877,582,316,266,599,3117,365,2130,855,5.268987341772152,15,69.08247422680412,updates.20010920.1423.json
3,0.2534754901802393,0.0044462851731934495,0.25241992632496,0.0044462851731934495,0.3960235401222526,0.24973336390128123,323.9166666666664,187.97101937744816,0.1301859799713877,0.0060780707132638235,0.2661081512988229,0.01592348330854878,98,3.927142857142857,9,2.5042857142857144,1.0,0.09833006946919322,181,4.11,1.0,0.04074899784562688,91.0,22.827728608203422,,,5208,3998,236,12679,1298,10451,750,1875,6.002228976697062,28,99.35003840245776,updates.20140403.0820.json
4,0.23832975738349582,0.007721406146546374,0.23629492956399034,0.007721406146546374,0.4051638530287984,0.2507307256424135,197.2761904761909,110.65135021186376,0.13725490196078433,0.008785176662351962,0.3472176907794839,0.023025080787876944,66,3.024449877750611,6,2.39119804400978,1.0,0.09165947985014204,113,2.1491442542787285,1.0,0.03241065759784337,56.0,12.774662077127637,11.0,8.43276283618582,1635,1336,299,3208,2051,2399,1458,2077,5.775055679287306,19,60.87645259938838,updates.20030127.1045.json
5,0.49758004538579775,0.010725735505591359,0.4953644173831093,0.010725735505591359,0.400262467191601,0.24333814788834437,143.792857142857,81.45981217402802,0.16721311475409836,0.01122897246330221,0.3423887186417774,0.02606153535215011,47,2.888888888888889,6,2.3300653594771243,1.0,0.05208294659723517,71,1.7352941176470589,1.0,0.03797483602435336,51.0,12.567758191610796,11.0,8.062091503267974,1223,1106,107,3247,479,2685,354,522,5.477797513321492,16,64.21831561733443,updates.20060315.1720.json
6,0.18051958474245533,0.0065573216383163924,0.1809931038282297,0.006557321638316397,0.39399029519747386,0.24563780669833518,227.55000000000055,129.65921480614153,0.12525667351129363,0.008954118557915704,0.2901042609462315,0.02006591236743041,88,3.9549180327868854,8,2.5512295081967213,1.0,0.09101664699306335,167,4.290983606557377,1.0,0.04140176654389815,61.0,13.834681254480724,,,3344,2556,255,5870,1334,4979,943,1603,5.3019480519480515,19,87.91477272727273,updates.20140401.1110.json
7,0.20981505112607654,0.006815909232475762,0.20846696575181084,0.006815909232475766,0.40633949963189453,0.2606017145151744,215.79523809523837,124.77600919707993,0.15753424657534246,0.011576746653352888,0.25644877744791816,0.022785060563150886,83,4.592255125284738,9,2.7790432801822322,1.0,0.12355945511957785,191,6.3211845102505695,0.6,0.0581751838355604,69.0,15.482936551643297,,,3609,2812,260,8919,792,7908,530,1189,5.4253529588465,20,89.5306178996952,updates.20140402.1145.json
8,0.23326647720881288,0.009035042039873584,0.2307868532921935,0.009035042039873584,0.40946745562130177,0.2516005331908915,167.61666666666684,94.19145593439548,0.13583815028901733,0.010194732721427235,0.37167882261389623,0.024961626131498417,50,2.792507204610951,7,2.4207492795389047,1.0,0.08800679937755107,92,1.919308357348703,1.0,0.03967465467577968,47.0,11.350155708978122,11.0,8.285302593659942,1235,1020,215,3452,1576,2629,985,1854,5.81207400194742,19,64.78785425101215,updates.20030127.1415.json
9,0.5795715594307101,0.016450994321479485,0.5795683930753873,0.016450994321479482,0.39272030651340994,0.23802988988101859,95.80952380952371,54.62049342243522,0.12195121951219512,0.016670613308074837,0.32429042847358447,0.03340990617752219,23,2.8155339805825244,5,2.3155339805825244,1.0,0.0751584185291828,34,1.412621359223301,0.5,0.03185510921593633,25.0,9.09084989229665,11.0,8.266990291262136,969,921,48,2523,129,2120,50,213,4.662323561346363,12,59.410732714138284,updates.20050114.2040.json
