,max_betweenness_centrality,avg_betweenness_centrality,max_load_centrality,avg_load_centrality,max_closeness_centrality,avg_closeness_centrality,max_harmonic_centrality,avg_harmonic_centrality,max_degree_centrality,avg_degree_centrality,max_eigenvector_centrality,avg_eigenvector_centrality,max_number_of_cliques,avg_number_of_cliques,max_size_of_cliques,avg_size_of_cliques,max_clustering_coefficent,avg_clustering_coefficent,max_traingle_coefficient,avg_traingle_coefficient,max_square_clustering_coefficient,avg_square_clustering_coefficient,max_avg_neighbour_degree,avg_avg_neighbour_degree,max_eccentricity,avg_eccentricity,Updates,A-Updates,W-Updates,A-Prefix,W-Prefix,A-Dup,W-Dup,AW-Mix,Average AS-path length,Maximum AS-path length,Average packet size,file_name
0,0.4414101965153058,0.012509516368153213,0.4391462100461377,0.01250951636815322,0.4417293233082707,0.264725269742329,125.07619047619039,68.00528988431537,0.19574468085106383,0.015867291741795853,0.3936658209030916,0.03343829370379226,52,3.1186440677966103,6,2.3983050847457625,1.0,0.06858507531523951,63,1.88135593220339,1.0,0.04303293793171144,46.0,10.246258642385207,10.0,8.055084745762711,1090,1006,80,3750,186,3023,96,227,4.894788593903638,14,65.3348623853211,updates.20060314.0245.json
1,0.5312972232918324,0.03338959283237193,0.5291559349106518,0.03338959283237193,0.38686131386861317,0.23154901337359554,49.45000000000002,27.90429461504225,0.1320754716981132,0.025216011285487623,0.39794518500374254,0.05555993450928166,12,2.2616822429906542,3,2.130841121495327,1.0,0.04353320615002857,5,0.22429906542056074,0.15384615384615385,0.011121618391039626,12.0,4.286589526776442,10.0,8.11214953271028,288,139,149,279,1281,159,862,295,5.83453237410072,14,62.916666666666664,updates.20010920.1823.json
2,0.18269393579166904,0.007692830293899344,0.18087531780820706,0.007692830293899348,0.4097175967292124,0.25804857060465125,188.38333333333367,109.48494702228732,0.14358974358974358,0.012656567643779896,0.26348420475432793,0.023176771832287644,99,4.887468030690537,9,2.7595907928388748,1.0,0.13373542220929327,183,6.6828644501278776,1.0,0.06302223147429066,56.0,13.413945198653488,,,3306,2431,276,6372,1478,5705,1182,1765,5.348479786167725,16,89.82970356926799,updates.20140403.0420.json
3,0.3490213788479783,0.009125092120509416,0.3454931161046386,0.009125092120509423,0.3568738229755179,0.23124605459546774,157.52619047619046,96.2961120604545,0.1266490765171504,0.00897097625329811,0.34105333368324975,0.021608678281296995,44,2.9026315789473682,6,2.3552631578947367,1.0,0.0767973428387835,76,1.7921052631578946,1.0,0.030964394426108172,48.0,13.620690503186747,11.0,8.389473684210527,1661,1422,86,5045,682,4085,420,897,5.09514687100894,16,66.71222155328115,updates.20050118.0610.json
4,0.47828469621323605,0.01260468280330412,0.47681250123643454,0.012604682803304118,0.40456769983686786,0.2519033737105685,117.83333333333319,69.29956970740115,0.1532258064516129,0.016129032258064533,0.31280750313549616,0.03041991724958874,43,3.353413654618474,6,2.5261044176706826,1.0,0.1238311271402965,81,3.1927710843373496,1.0,0.05918716919933612,38.0,12.194805537580672,9.0,6.839357429718875,1885,1774,111,3943,319,3442,196,478,5.536036036036036,20,61.48806366047745,updates.20050113.0200.json
5,0.2045400124258547,0.006042729160865235,0.2046075667629371,0.0060427291608652345,0.383264295466642,0.24013879623506135,252.73571428571518,142.1955686041456,0.13345521023765997,0.007586170085002502,0.31472570128194827,0.017989237050721096,91,3.545620437956204,9,2.5237226277372264,1.0,0.08705950969570954,166,3.7937956204379564,1.0,0.04327225726724146,73.0,14.627912801046895,,,3617,2671,266,7820,2162,6385,1417,3047,5.911577028258888,20,95.6690627591927,updates.20140331.1825.json
6,0.3972018356130973,0.011466970812527486,0.3977903634806735,0.011466970812527486,0.36596736596736595,0.22527420544803484,135.0166666666665,77.84474426807766,0.09235668789808918,0.010494388838337957,0.3583459992033195,0.02387417680500519,33,2.7523809523809524,6,2.3301587301587303,1.0,0.052357051356887875,60,1.5333333333333334,1.0,0.03941612309371936,29.0,9.632305807448406,10.0,7.619047619047619,1536,1448,51,3741,139,3052,79,196,5.063299663299663,16,61.591145833333336,updates.20050113.0650.json
7,0.5221214591786729,0.02449113571166329,0.5162062026757176,0.024491135711663285,0.3881019830028329,0.2393862044486321,65.95000000000005,36.861352657004836,0.1678832116788321,0.02126309108219617,0.4821095677888909,0.04964261530875537,20,2.4057971014492754,3,2.1594202898550723,1.0,0.04446796639613275,6,0.30434782608695654,0.3333333333333333,0.01907057967959899,23.0,5.901570115629662,10.0,7.586956521739131,386,206,180,570,1811,277,1200,929,5.286407766990291,10,70.21502590673575,updates.20010917.1738.json
8,0.5493589114207675,0.018572615406194187,0.5475522806708377,0.01857261540619419,0.380859375,0.22418496272787106,89.56666666666663,48.381361354065504,0.13846153846153847,0.013919413919413893,0.5034909894232258,0.03788484524395281,22,2.270408163265306,3,2.11734693877551,1.0,0.03784256654154613,7,0.1989795918367347,0.2,0.01309905319999898,27.0,6.918838601874317,9.0,7.091836734693878,503,328,175,775,3532,331,2336,1020,5.347560975609756,14,83.06361829025845,updates.20010919.2008.json
9,0.6585023018904886,0.04163693099925831,0.6557816632383192,0.04163693099925832,0.3933649289099526,0.23744793337936723,42.25000000000001,22.83664021164021,0.20481927710843376,0.0312679288582903,0.5628589192461247,0.06830040728052984,14,2.1904761904761907,3,2.142857142857143,1.0,0.03832949846605309,3,0.21428571428571427,1.0,0.023530604522980208,17.0,4.442263572095506,10.0,7.714285714285714,160,111,49,160,90,67,35,78,4.756756756756757,12,57.6,updates.20010713.1732.json
