,max_betweenness_centrality,avg_betweenness_centrality,max_load_centrality,avg_load_centrality,max_closeness_centrality,avg_closeness_centrality,max_harmonic_centrality,avg_harmonic_centrality,max_degree_centrality,avg_degree_centrality,max_eigenvector_centrality,avg_eigenvector_centrality,max_number_of_cliques,avg_number_of_cliques,max_size_of_cliques,avg_size_of_cliques,max_clustering_coefficent,avg_clustering_coefficent,max_traingle_coefficient,avg_traingle_coefficient,max_square_clustering_coefficient,avg_square_clustering_coefficient,max_avg_neighbour_degree,avg_avg_neighbour_degree,max_eccentricity,avg_eccentricity,Updates,A-Updates,W-Updates,A-Prefix,W-Prefix,A-Dup,W-Dup,AW-Mix,Average AS-path length,Maximum AS-path length,Average packet size,file_name
0,0.2610649600056988,0.008552827440125215,0.25910686662235716,0.008552827440125218,0.3952937495809962,0.2206034670205367,140.49999999999991,70.32344926594081,0.1815068493150685,0.012342793024451765,0.39110949331305417,0.027128991048180073,51,2.8191126279863483,8,2.5119453924914676,1.0,0.09663699548136384,96,2.324232081911263,1.0,0.039387917343397076,53.0,12.377003775069825,,,1296,1048,248,2633,1500,1880,995,1854,5.281101614434948,15,62.16820987654321,updates.20030123.2330.json
1,0.2882397339887422,0.009240903252435696,0.28504138553208197,0.009240903252435697,0.41442542787286063,0.25296769263395247,171.46666666666675,93.66653594771242,0.17404129793510326,0.011400312337324258,0.37753028483109585,0.025811282596931922,62,3.0058823529411764,8,2.526470588235294,1.0,0.11425110133009096,110,2.4529411764705884,2.0,0.048598445921044287,59.0,12.931206424919068,10.0,7.170588235294118,1771,1490,281,4688,2660,3894,2020,3622,6.185382059800665,17,66.63184641445511,updates.20030123.1930.json
2,0.5345847858042241,0.0027661253837234635,0.5342119927544312,0.0027661253837234657,0.3385623975649731,0.20376237483840412,560.135714285712,311.6924962927683,0.05325034578146612,0.0017989238955782938,0.340933860684578,0.007723296790827731,73,2.2785072563925364,7,2.1437456807187285,1.0,0.027021817486861995,123,0.6551485832757429,0.6666666666666666,0.008879424847179225,77.0,15.113950784753483,11.0,8.322045611610228,3285,3050,235,11667,1509,3111,1092,1991,5.4400785854616895,16,65.67823439878235,updates.20030123.0730.json
3,0.4627127537763182,0.006508937708837512,0.4609008050189502,0.006508937708837507,0.46382978723404256,0.27102704436654196,244.88333333333352,126.99377065853066,0.23853211009174313,0.007883190225263953,0.42112792192338,0.02337314547946067,99,2.675057208237986,8,2.4919908466819223,1.0,0.14380645068017361,114,2.1624713958810067,1.0,0.048845166557048035,104.0,23.276334115107684,9.0,6.741418764302059,1643,1364,279,4956,2589,3806,1812,3572,5.280087527352298,16,66.25928180158247,updates.20030123.1530.json
4,0.3179057764826909,0.008126832042700257,0.31397230790420033,0.008126832042700255,0.4094165813715456,0.2441720899252615,191.26666666666694,106.08984285318459,0.1525,0.009314214463840339,0.3870557838055382,0.02252921862333749,65,2.915211970074813,7,2.43142144638404,1.0,0.08569784603556159,101,1.9077306733167083,1.0,0.040615686095130055,61.0,12.454957223063577,10.0,7.249376558603491,1844,1558,286,3763,2272,2520,1603,2376,6.403307888040713,18,63.941973969631235,updates.20030123.2130.json
5,0.2684154552651055,0.009410100341698004,0.26816606263149073,0.009410100341698004,0.42993197278911566,0.261682732142172,160.46666666666675,89.39262680887286,0.15822784810126583,0.01185960148544507,0.3858545370665022,0.027424093318849666,54,2.9621451104100944,6,2.44794952681388,1.0,0.08550240198729184,97,2.138801261829653,2.0,0.04835612641289263,50.0,11.178169981389098,10.0,7.264984227129338,1236,1004,232,2217,1204,1709,864,1381,5.66765873015873,13,59.36084142394822,updates.20030123.1730.json
6,0.3149173289303149,0.005414736821452263,0.3107369859699366,0.005414736821452264,0.42247191011235957,0.2542054254533357,271.63333333333384,153.1448784941707,0.11702127659574468,0.006652858846419334,0.33272148912778016,0.018790620295140916,69,2.966371681415929,8,2.431858407079646,1.0,0.09896714874228972,131,2.038938053097345,1.0,0.032712153519322176,66.0,15.97697008332993,10.0,7.361061946902655,2738,2375,363,8757,7573,6883,5739,7772,6.034295273943957,18,73.91672753834916,updates.20030123.0930.json
7,0.24678457409809215,0.01137045195581609,0.24481300691482039,0.011370451955816097,0.4231378763866878,0.25820938675247623,133.9833333333332,75.07820125562667,0.16104868913857678,0.014170719436525175,0.3911138883668875,0.02956659040699012,48,3.0,6,2.4813432835820897,1.0,0.09653818381687905,88,2.4291044776119404,1.0,0.043309827647082313,41.0,9.628324593286552,10.0,7.235074626865671,1150,889,261,2295,2092,1782,1287,1587,5.667039106145252,16,62.54869565217391,updates.20030123.0530.json
8,0.29011455734543595,0.009986407256376933,0.2862596334221335,0.009986407256376919,0.4322766570605187,0.2597716930773102,152.5333333333333,84.23205189052369,0.16666666666666669,0.012447397563676662,0.3688044033972714,0.027148228750773475,52,2.9269102990033224,6,2.488372093023256,1.0,0.08969478293515537,95,2.4019933554817277,1.0,0.04139873964114389,50.0,11.046973537871345,9.0,6.53156146179402,1245,1015,230,2610,1063,1599,685,1312,6.008780487804878,18,61.114859437751,updates.20030123.2215.json
9,0.3111743547240702,0.007101992342540006,0.3093830131992483,0.0071019923425400065,0.42389602680945254,0.24931901765491643,204.38333333333355,112.03932161753588,0.12171837708830549,0.008580520513694703,0.343908246637443,0.021985108482286908,54,2.8666666666666667,7,2.3976190476190475,1.0,0.08420075291031812,91,1.9142857142857144,2.0,0.04409042517190873,51.0,12.740794971933749,,,1827,1512,315,4157,2693,3128,1821,3071,5.816929133858268,16,64.03886152162015,updates.20030123.1045.json
